 jsonID program  priority  order airmass sep_moon                            json_short     ra    dec                      UT   CLT    ET sep_deg  decflip t_slew[m] t_exp[m] t_tot[m]                                                                                               json_filename
      0     twi         0     10    1.90    114.5     SheppardTwilightJul08evening.json 150.88   9.69 2025-07-08T22:36:20.493 18:36 18:36    0.00      0.0      0.00    26.70    26.70        /Users/arest/observing/decat_pointings/json_files/2025A/twi/250708/SheppardTwilightJul08evening.json
     40  defsus         1     20    1.30     81.7                 shortDEFSuS_3201.json 154.61 -46.37 2025-07-08T23:03:02.493 19:03 19:03   56.16      1.0      5.06    10.67    15.73               /Users/arest/observing/decat_pointings/json_files/2025A/defsus/250708/1/shortDEFSuS_3201.json
     44     eta         0     30    1.59     80.7                   etale.i.set1.A.json 142.31 -58.37 2025-07-08T23:18:46.042 19:18 19:18   14.11      0.0      0.52    19.50    20.02                      /Users/arest/observing/decat_pointings/json_files/2025A/eta/250708/etale.i.set1.A.json
     42     eta         0     40    1.44     72.9          etale.ec0814.griz.11min.json 158.03 -60.69 2025-07-08T23:38:47.085 19:38 19:38    8.28      0.0      0.30    10.33    10.64             /Users/arest/observing/decat_pointings/json_files/2025A/eta/250708/etale.ec0814.griz.11min.json
     43     eta         0     50    1.43     71.9          etale.ec0915.griz.11min.json 161.26 -59.68 2025-07-08T23:49:25.302 19:49 19:49    1.89      0.0      0.07    10.33    10.40             /Users/arest/observing/decat_pointings/json_files/2025A/eta/250708/etale.ec0915.griz.11min.json
     36     yse         0     60    1.55     84.4                              525.json 186.99  11.09 2025-07-08T23:59:49.470 19:59 19:59   73.73      1.0      5.70    16.00    21.70                                 /Users/arest/observing/decat_pointings/json_files/2025A/yse/250708/525.json
     48  debass         1     70    1.23     66.6                       2025kum_P2.json 201.14  -0.44 2025-07-09T00:21:31.672 20:21 20:21   18.19      0.0      0.67     3.00     3.67                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025kum_P2.json
     66    dosc         1     80    1.01     43.9 4_ShallowApex.250708_r_7-dithpos.json 213.20 -33.90 2025-07-09T00:25:11.684 20:25 20:25   35.32      1.0      4.29    17.50    21.79 /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250708/1/4_ShallowApex.250708_r_7-dithpos.json
      7    dosc         1     90    1.03     44.1 3_ShallowApex.250708_i_7-dithpos.json 213.20 -33.90 2025-07-09T00:46:59.382 20:46 20:46    0.00      0.0      0.00    17.50    17.50 /Users/arest/observing/decat_pointings/json_files/2025A/dosc/250708/1/3_ShallowApex.250708_i_7-dithpos.json
     49  debass         1    100    1.07     49.4                       2025kwy_P2.json 211.04 -20.34 2025-07-09T01:04:29.382 21:04 21:04   13.69      1.0      3.50     3.00     6.50                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025kwy_P2.json
     55  debass         1    110    1.04     43.2                       2025mld_P2.json 217.43 -22.19 2025-07-09T01:10:59.509 21:10 21:10    6.24      0.0      0.23     3.00     3.23                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025mld_P2.json
     58     yse         1    120    1.17     10.2                   A11pl3Z_78U100.json 267.61 -18.48 2025-07-09T01:14:13.235 21:14 21:14   46.99      0.0      1.72     3.20     4.92                    /Users/arest/observing/decat_pointings/json_files/2025A/yse/250708/1/A11pl3Z_78U100.json
     24  desirt         1    130    1.24     58.1                     DESIRT_200_r.json 209.93  -3.30 2025-07-09T01:19:08.615 21:19 21:19   58.37      0.0      2.14    16.67    18.81                   /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250708/1/DESIRT_200_r.json
     53  debass         1    140    1.31     58.0                       2025mbz_P1.json 212.24  -0.10 2025-07-09T01:37:57.028 21:37 21:37    3.94      0.0      0.14     1.50     1.64                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025mbz_P1.json
     52  debass         1    150    1.57     61.0                       2025lxv_P2.json 223.76  17.49 2025-07-09T01:39:35.702 21:39 21:39   20.93      0.0      0.77     3.00     3.77                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025lxv_P2.json
     47  debass         1    160    1.56     55.1                       2025krk_P2.json 237.75  19.76 2025-07-09T01:43:21.749 21:43 21:43   13.44      0.0      0.49     3.00     3.49                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025krk_P2.json
     46  debass         1    170    1.27     45.4                       2025klo_P2.json 236.72   7.56 2025-07-09T01:46:51.311 21:46 21:46   12.23      0.0      0.45     3.00     3.45                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025klo_P2.json
     60     yse         1    180    1.10     10.1                   A11pl3Z_78U200.json 267.59 -18.48 2025-07-09T01:50:18.218 21:50 21:50   40.06      0.0      1.47     3.20     4.67                    /Users/arest/observing/decat_pointings/json_files/2025A/yse/250708/1/A11pl3Z_78U200.json
     18  desirt         0    190    1.29     53.3                     DESIRT_G15_i.json 217.71  -0.86 2025-07-09T01:54:58.356 21:54 21:54   51.99      0.0      1.91    27.50    29.41                     /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250708/DESIRT_G15_i.json
     19  desirt         0    200    1.46     56.5                   DESIRT_G15_r_1.json 214.05  -0.79 2025-07-09T02:24:22.725 22:24 22:24    3.66      0.0      0.13    10.00    10.13                   /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250708/DESIRT_G15_r_1.json
     20  desirt         0    210    1.42     52.8                   DESIRT_G15_r_2.json 218.54  -0.97 2025-07-09T02:34:30.777 22:34 22:34    4.49      0.0      0.16     8.33     8.50                   /Users/arest/observing/decat_pointings/json_files/2025A/desirt/250708/DESIRT_G15_r_2.json
     31     yse         0    220    1.28     45.3                              376.json 222.21  -9.14 2025-07-09T02:43:00.660 22:43 22:43    8.96      0.0      0.33    16.00    16.33                                 /Users/arest/observing/decat_pointings/json_files/2025A/yse/250708/376.json
     33     yse         0    230    1.35     45.1                              428.json 228.14  -1.49 2025-07-09T02:59:20.363 22:59 22:59    9.66      0.0      0.35    16.00    16.35                                 /Users/arest/observing/decat_pointings/json_files/2025A/yse/250708/428.json
     56  debass         1    240    1.39     42.4                       2025myd_P2.json 267.47  13.94 2025-07-09T03:15:41.611 23:15 23:15   41.91      0.0      1.54     3.00     4.54                     /Users/arest/observing/decat_pointings/json_files/2025A/debass/250708/1/2025myd_P2.json
